Country Name,Adjusted savings: education expenditure (% of GNI),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Fertility rate, total (births per woman)",Land area (sq. km),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Population density (people per sq. km of land area),Population growth (annual %),"Population, total","Preprimary education, duration (years)","Primary education, duration (years)",Rural population,Rural population (% of total population),Rural population growth (annual %),Scientific and technical journal articles,"Secondary education, duration (years)",Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)",Urban population,Urban population (% of total population),Urban population growth (annual %)
High income,4.4628414046637195,12.322963889951101,10.300919928459,8.947508024363211,1.60031137074684,35377039.0158224,83.35037929452099,78.1349191868591,80.6561046818993,12537572798933.0,1.6353042215965101,69.55716640954441,14.974350009440501,28.8075293688591,13057790813709.0,0.383564545666957,65.31860304939879,19.7355654106949,34.297832404934304,34.7828915938853,0.44072317157321805,1233184270.0,5.0,6.0,234866381.5,19.0463060920804,-0.5250173910371035,1450445.77223241,6.0,37468305.506544106,91.03690469810749,84.2632923053711,998280255.5,80.9536939079196,0.670587510201031
Honduras,6.33,71.8464,21.599,4.437,2.46,111890.0,77.378,72.771,75.08800000000001,4352250431.0,0.00171724952837393,70.75041762457809,1.19385540477875,2.2514645596229,10492600474.0,0.0113524764709344,57.3822884605146,10.7940136175626,12.774487490697501,85.6870319063366,1.653876203327705,9666819.5,3.0,6.0,4116557.0,42.587,0.1703149193291055,45.1,5.333333333333333,112490.0,82.3210348,75.4468176,5550262.5,57.413,2.7687560499609596
Hungary,4.47502116006869,24.2756,9.6,13.4,1.55,90530.0,79.6,72.7,76.0658536585366,125795000000.0,0.112207823840375,81.32932462736991,1.8154788703843603,18.5584675487897,121682000000.0,0.0304928239180816,77.8553827279302,8.038987617724889,22.1141244481517,107.981486799956,-0.09212129767722346,9772756.5,5.0,4.0,2785484.0,28.502499999999998,-1.1079717350892748,6700.92,8.0,93030.0,87.34562659999999,73.5097468,6987272.5,71.4975,0.31571344841509
IBRD only,3.0137986734616695,27.6703026962103,15.6482804608515,7.1563266250888296,2.06796092726579,70965258.046875,75.8426476339826,71.1392625626051,73.4048671354175,6573727287513.0,0.55248117473701,65.1404919778717,14.4219364281965,20.096138065917398,6330291906117.0,3.20981980279441,59.00414806384911,19.202305925873002,22.760016498485104,67.3180797474796,0.841812775276324,4796740425.75,5.0,6.0,2143332922.25,44.68433429889325,-0.506766410830899,1134258.57396341,6.0,72945973.90625,82.87427629727591,74.55700137476259,2653407503.5,55.315665701106795,1.9582820563853698
IDA & IBRD total,2.9878849153186695,45.915047216948096,19.6086651245227,7.2880484640277805,2.54481343396455,93329453.0459595,73.298267097512,68.9827516006694,71.0717263914643,6899683031607.0,0.7278466154742099,64.2076976327735,14.6587148345195,20.354577784334897,6838231068329.0,3.3421635528447795,57.560968495802,19.7735573682569,23.373700697080604,68.6892101718745,1.20502189676743,6448830633.25,3.0,6.0,3179194941.75,49.314066239052096,0.13088241539850298,1169198.15117054,6.0,95945073.9053345,79.58446470755791,71.66519755381141,3267840025.0,50.685933760947904,2.27314847370477
IDA blend,2.39496885336749,71.27620278922541,31.8333449670114,8.56052736660039,4.121254763828491,4369370.0,63.3464545289237,61.01578241219811,62.1617501399529,133703365577.0,2.7941551746147595,40.6470931912102,18.758866880198397,32.829471083793,164268821075.0,5.595365728172519,46.088968697385205,25.512366884928102,32.623629976097,125.67377310687799,2.275378765407015,555343708.0,3.0,6.0,319486714.0,57.532231009290605,1.43845168567392,21699.2,6.0,4457950.0,64.7882949134045,59.385202563937504,235856994.0,42.4677689907094,3.43138134112462
IDA only,2.81648819613918,89.551325635571,30.8671988329787,7.2240553690228095,3.9159519541209002,17994824.9990845,67.2191395541493,63.4152557640269,65.30409152196529,192252378517.0,5.1737617171381105,49.9365127529545,19.6841258880205,19.8717677506506,343670341137.0,4.62211060909318,36.898887467699296,27.3390693733288,29.9222109891079,60.259897001230605,2.2739841227030198,1096746499.5,3.0,6.0,716375305.5,65.42823219333035,1.4934101606331098,13241.148792363201,6.0,18541149.9990845,70.2647646495614,62.5417694503617,378575527.5,34.571767806669655,3.7953364685463797
IDA total,2.6227913952029103,83.5921301523853,31.1919667018826,7.6733074513050195,3.98408863227971,22364194.9990845,65.9319543543377,62.5978916116434,64.2478004723441,325955744094.0,4.15702327895123,45.9674070339666,19.2887889355789,25.408227166944602,507939162212.0,4.9516140283628705,40.010264052507,26.7206244208009,30.8367983112223,73.04003184853599,2.2744526101495195,1652090207.5,3.0,6.0,1035862019.5,62.77113186703325,1.4764537901188999,34939.9787094466,6.0,22999099.9990845,68.4445930471599,61.463735299358,614432521.5,37.22886813296675,3.655330667378365
Iceland,7.406564399819831,5.9066,12.0,6.4,1.71,100250.0,84.5,81.3,82.8609756097561,5306997988.0,0.0161884930415014,91.6911194804093,3.27225577233439,8.292692026549151,7660427517.0,0.000538325046591522,82.2716520979256,9.89558846836877,17.7278095770278,3.5184139650872797,2.5424335110993947,357017.0,6.0,7.0,22013.0,6.166,1.87922180234105,680.89,7.0,103000.0,93.7052694,90.8816552,335004.0,93.834,2.58616523859319
India,3.08,12.0708,17.857,7.234,2.222,2973190.0,70.692,68.23899999999999,69.416,323269000000.0,0.803890877257021,61.6180116249934,13.046397891539199,29.9069938657898,508988000000.0,0.535419302812646,52.6812105589916,22.8709458767201,46.0248296617995,454.93807257524696,1.0262146939568,1359517541.0,3.0,5.0,893853938.5,65.749,0.365238514125126,135787.79,7.0,3287259.0625,74.59448940000001,68.55688959999999,465663602.5,34.251000000000005,2.3072812953988153
Indonesia,3.2667247548841103,46.9052,18.072,6.465,2.311,1811570.0,73.748,69.375,71.509,174053000000.0,0.0256523156739614,52.2867791075132,30.583621331433502,17.1039472453793,192262000000.0,1.9411180612913599,50.7733811559227,36.517947759827706,10.7675530229583,147.75219008926,1.1171772238079551,269144501.5,6.0,6.0,119347242.0,44.345,-0.36688337724022146,26947.57,6.0,1913580.0,79.6647694,71.4542978,149797259.5,55.655,2.3156726985044447
"Iran, Islamic Rep.",3.62233208642632,40.6932,18.783,4.843,2.137,1628760.0,77.668,75.40899999999999,76.479,71549197858.0,5.8700867734890905e-08,34.7303871153345,30.9055352065384,64.96227658798689,44501986715.0,1.1835523127835301,55.4189335387293,24.8695923327611,43.108802820108004,50.222420123283996,1.3693528639718449,82357087.5,1.0,6.0,20468893.5,24.8555,-0.6163711741660285,48305.64,6.0,1745150.0,89.9502738,85.759178,61888194.0,75.1445,2.034983608507595
Iraq,4.6,71.7416,29.075,4.776,3.6719999999999997,434128.0078125,72.486,68.429,70.454,90548423261.0,0.0,47.707292976801995,23.8152548077421,50.9511080596264,35389860115.0,0.0,31.2990674391085,26.546328825465004,65.7898539223994,88.53057003546171,2.28629912376309,38871691.5,2.0,6.0,11437352.0,29.4245,1.6088278110017251,6073.39,6.0,435051.9921875,78.73862940000001,70.13726199999999,27434339.5,70.5755,2.5700764284593696
Ireland,4.22286838987657,7.0566,12.5,6.4,1.75,68890.0,84.1,80.5,82.25609756097559,165017000000.0,2.36700251428641,89.5569533963167,3.73919753722344,8.07604408939685,107840000000.0,3.9539561211053402,87.6404518833457,4.905629552114241,8.40559199554896,70.65344752503991,1.37518474505131,4904380.0,5.0,8.0,1800476.5,36.7125,0.7533011033250666,7174.11,5.0,70280.0,92.5900864,89.0136442,3103903.5,63.2875,1.73766478713025
Israel,5.34663440958266,9.192,20.8,5.0,3.09,21640.0,84.8,80.9,82.8024390243903,60648200000.0,5.74312180740731,72.5413120257485,8.742551304078269,21.7155661668442,76582300000.0,3.69537086245777,76.2748050136912,10.582079671151199,20.0298241238511,410.480591497227,1.9139369082269448,8968050.0,6.0,6.0,676200.5,7.540499999999994,0.825744581875524,12234.69,6.0,22070.0,93.6801584,89.60349659999999,8291849.5,92.45949999999999,2.0032026373359053
Italy,3.6825421999239802,5.11,7.3,10.5,1.29,294140.0,85.6,81.2,83.34634146341459,549526000000.0,1.43423706503423,78.2688906084516,4.10590298984943,20.2968723265141,503240000000.0,0.305870671051586,68.7291623346713,9.12945361179556,30.964966994277102,205.418372203713,-0.19805113208368652,60359578.0,3.0,5.0,17753655.5,29.412999999999997,-1.1994381302602748,71240.28,8.0,301340.0,94.07960279999999,90.07061759999999,42605922.5,70.587,0.22216727685223253
Jamaica,5.5547249713551,51.3186,16.102999999999998,7.5729999999999995,1.979,10830.0,75.993,72.78699999999999,74.368,1682292543.0,1.66262539273468,80.5265026963863,1.69859487987994,11.60287904813,6757161547.0,0.204030818326682,74.5116729706625,8.41713291955428,10.494354664568199,270.993074792244,0.4672956687498885,2941567.0,6.0,6.0,1299294.5,44.170500000000004,-0.21752971995666548,163.85,5.0,10990.0,83.1919358,73.9118958,1642272.5,55.829499999999996,1.012364668700645
Japan,2.7329051893536,3.6644,7.4,11.0,1.42,364560.0,87.32,81.25,84.2109756097561,737941000000.0,0.0203664652052129,59.768091498100794,32.1393380020896,40.211542036694,748335000000.0,0.00461876445709475,54.9437781493582,36.9127917440718,45.0516030861847,347.07345841562403,-0.20583490896009451,126397015.5,5.0,6.0,10545357.5,8.343000000000005,-1.17801248622655,98792.5,6.0,377970.0,94.5306804,89.2350102,115851658.0,91.657,-0.11687717307888049
Jordan,3.23069932589428,25.8414,21.979,3.864,2.761,88780.0,76.175,72.73,74.405,6544487738.0,4.20277571005207,55.6935831331219,5.34434705972704,20.317147563429398,20266199032.0,0.547162365399195,59.355801800851495,16.6725824298122,35.7262349272678,112.14249831043001,1.622410620574885,10028852.5,2.0,6.0,893389.0,8.909,-0.9044507793957646,2627.29,6.0,89320.0,84.91068179999999,78.7369072,9135463.5,91.091,1.8730302510853751
Kazakhstan,2.99412944652952,29.364,21.77,7.14,2.84,2699700.0,77.19,68.84,73.15,60653910310.0,1.51185635899358e-06,64.49625251374829,11.5114701497635,15.4422265541151,32270603138.0,0.000119598012578057,31.0356188298398,18.7490444976387,21.478117246089898,6.76982572137645,1.3027598138551,18395214.25,5.666666666666667,4.0,7820842.75,42.516,1.063109403632735,2367.46,7.0,2724901.875,84.9992988,67.4915984,10574371.5,57.484,1.48034247000501
Kenya,4.94065126558891,74.044,28.748,5.468999999999999,3.492,569140.0,68.684,63.965,66.342,6051032054.0,0.464961195857516,43.6635877718324,3.99791600575117,24.148052166309,17425820766.0,0.007378280869895179,44.269510208963204,26.337274258866895,45.785213208246496,90.29941666373828,2.28892515778906,51983491.5,3.0,6.0,37806964.5,72.7315,1.641349929641795,1246.76,6.0,580370.0,70.9704974,61.1056284,14176527.0,27.2685,4.03686946838864
"Korea, Rep.",4.638735080468759,1.3204,6.4,5.8,0.977,97489.00390625,85.7,79.7,82.62682926829271,605708000000.0,0.041878043875927,46.179739924518096,41.8108081111691,53.778382031606,534720000000.0,0.41274563659485297,57.8932127896843,29.5580415815754,41.694041573720796,529.358501289308,0.336843809401007,51657865.5,5.0,6.0,9585382.5,18.555500000000002,0.533780446379616,66376.17,6.0,100339.00390625,95.08173620000001,88.03192740000001,42072483.0,81.4445,0.29204109115065446
Kyrgyz Republic,5.38784105521342,32.4414,27.1,5.2,3.3,191800.0,75.6,67.4,71.4,1712413102.0,0.0,44.34033529136129,3.7833908140700494,5.16950529615838,4824033128.0,5.41870242313974e-05,10.476101212213699,40.6564817852553,42.154536733936,32.965589155370196,2.044519956873215,6389850.0,6.0,4.0,4059327.5,63.528999999999996,1.686245130944485,137.06,7.0,199950.0,83.9829036,68.1809368,2330522.5,36.471000000000004,2.671523642769745
Lao PDR,2.6131636581274797,64.939,23.549,6.434,2.667,230800.0,69.417,65.83800000000001,67.61,5725050426.0,0.0,13.148952026366,85.2460612370508,1.6049867365832,7329070292.0,0.0,7.60891302418962,89.34227080817308,3.0488161676373196,30.5957842287695,1.532569283118085,7115481.0,6.0,5.0,4601800.0,64.6755,0.5501335338070845,86.91,7.0,236800.0,73.835482,66.2373152,2513681.0,35.3245,3.3567154138967448
Late-demographic dividend,2.76739985320044,20.691753001564802,12.069751220333801,7.38620333432234,1.74205122787211,44519022.03125,79.06433245637741,73.5878192893953,76.2244388960199,5371044490408.0,2.46186794473854,64.8672701543446,14.3237907355439,19.995241457223898,4653566735345.0,3.6336618884539105,61.8098639137439,17.1893048120153,20.7057214221419,51.39002788277921,0.5029217325111259,2293152307.75,5.0,5.666666666666667,851362731.75,37.12728054840029,-1.74655809027099,821699.0018454359,6.666666666666667,45769685.859375,87.9729062892835,79.5590119535208,1441789576.0,62.87271945159971,1.880476562080415
Latin America & Caribbean,5.13641478969536,62.0980750343964,16.362274367969302,6.32170576717499,2.0273909334855498,20038832.03125,78.6181118606127,72.2849526550717,75.4409154860844,1069843354277.0,1.1220492618858602,66.7822555161672,13.6833058752728,21.3643259798033,1133087865773.0,1.62868096247861,58.972159362782094,22.1462075740093,28.6074669930266,31.960685582933603,0.9321964891481185,643442825.5,6.0,6.0,123866786.0,19.25232456831045,-0.3306831033838195,108227.614330182,6.0,20425545.9765625,84.7752755414352,74.3162792815902,519538406.5,80.74767543168954,1.23793547757008
Latin America & Caribbean (excluding high income),5.17015072767868,62.762723905711205,16.546412793481696,6.2949396606581995,2.0414082348358,19018930.0,78.44657365493771,72.0720191865057,75.2460761223907,975169637271.0,1.04535251492527,68.9307063089166,12.0434658139753,18.2507238535505,1018258231140.0,1.2474600131421398,60.347796915723,22.227672938877696,26.396064275472103,31.9740951252252,0.9373436437836276,610943102.5,6.0,6.0,118689763.5,19.42789057437265,-0.3627096773116205,99168.16,6.0,19386305.9765625,84.55005526490942,73.94201563402909,492253339.0,80.57210942562736,1.25589258424939
Latin America & the Caribbean (IDA & IBRD countries),5.093017010980001,62.401058904074496,16.531914383067697,6.25609929219328,2.0384925937923204,19913632.03125,78.55551315182801,72.17998316326891,75.3573807779103,1065556284482.0,1.11422761264758,66.8706512285637,13.7338147043205,21.2833180421105,1115068234721.0,1.64396744739004,58.8018606318794,22.311291232437302,28.7554015721941,31.3689062356742,0.9661870987891991,627656813.0,6.0,6.0,120699768.0,19.2308129751827,-0.329636661571591,106588.64,6.0,20290595.9765625,84.6905468959641,74.1358138008971,506957045.0,80.76918702481734,1.279683844905875
Latvia,4.2913506835649295,15.8014,10.0,15.0,1.6,62180.0,79.7,70.1,74.78292682926829,16134358812.0,0.496585689791464,75.97632148779809,1.62294075674856,23.5270928224104,19680620696.0,3.4038560589512e-05,82.51607539644641,3.93762666823565,17.483890564993,30.993470569314898,-0.7641839350387729,1919981.5,6.0,6.0,610902.5,31.818,-0.9949762685417665,1417.73,6.0,64490.0,86.4244358,67.456779,1309079.0,68.18199999999999,-0.65631547323437
Least developed countries: UN classification,2.58182406515193,92.7499516985022,31.432905419713997,7.2875140133135305,4.00014762499683,17762824.9990845,66.9345298714577,63.182564384737304,65.0396241212957,187677272009.0,5.338699483291459,43.676843888731,30.7723102205101,29.999198651662002,277014350065.0,4.10889831026054,34.7680537316571,29.653064188091896,32.0468110327749,56.84132890190829,2.35593917335335,1021525727.0,3.0,6.0,675863876.5,66.1652945535071,1.5419058806238901,10876.0322194657,6.0,18252609.9990845,69.85655955446519,62.1850045368675,345661850.5,33.834705446492904,3.986107708077405
Lebanon,2.1,14.2238,17.545,4.356,2.0869999999999997,10230.0,80.821,77.07600000000001,78.875,3829734410.0,6.01777356670537,49.19609435788529,3.37522590763677,23.9956681748069,20377711844.0,0.0241005223628483,60.6736714094837,13.114097119725699,32.98257342852239,669.4941348973609,0.3207600109637293,6852319.0,3.0,6.0,775988.0,11.3245,-1.1215278395863615,1776.31,6.0,10450.0,90.6453828,86.24250040000001,6076331.0,88.6755,0.5064433137736071
Lesotho,5.53166723822799,92.57799999999999,26.808000000000003,14.245999999999999,3.141,30360.0,56.95399999999999,50.582,53.705,1199109047.0,0.0,58.9338633352835,0.21018980769978304,0.3017850635898,1871785998.0,0.000207235229034981,8.835121385495052,5.05717272707155,6.73450881322385,69.437812911726,0.8029238061041879,2116700.0,3.0,7.0,1516195.0,71.631,0.2078753881847985,18.54,5.0,30360.0,47.063603799999996,32.4390824,600505.0,28.369,2.321258760622715
Liberia,3.66,135.5662,33.042,7.537999999999999,4.315,96320.0,65.11399999999999,62.347,63.73,476536805.0,3.4752832994714904,91.2640808510058,0.94473332442811,1.13599305304445,1156560855.0,0.0704693571874348,30.6210386136577,26.612154014152605,54.9734498838801,50.030907392026606,2.439858598387735,4878175.5,3.0,6.0,2371485.0,48.617,1.500106034415765,25.39,6.0,111370.0,66.888109,61.045091799999994,2506690.5,51.383,3.337136298584455
Libya,2.1374382,5.7148,18.829,5.095,2.24,1759540.0,75.788,69.895,72.72399999999999,21772657158.0,0.0,68.9341789019319,20.284738894982397,22.4682191314556,8163708099.0,15.6011055338445,35.49286631592,15.1871215379672,41.794105296561796,3.7956323811905404,1.472822521433605,6728009.5,2.0,6.0,1328878.0,19.752499999999998,0.02510309445540756,161.9,6.0,1759540.0,83.86471440000001,72.4701292,5399131.5,80.2475,1.83235683743795
Lithuania,3.8750431337015296,10.2026,10.0,14.1,1.63,62642.001953125,80.7,70.9,75.6804878048781,33336996814.0,0.471994378731562,71.1982307387456,0.9560820333586509,28.329774882522802,36502247809.0,0.00221881952102771,74.3356966425223,3.05626098654926,25.6620845379566,44.7230757742448,-0.740123432515015,2794193.5,7.0,4.0,900659.0,32.233000000000004,-1.264637356993965,2267.3,8.0,65286.0009765625,87.67396600000001,66.46124739999999,1893534.5,67.767,-0.48971116907864143
Low & middle income,2.9371734743023103,45.9082391272079,19.6975600473457,7.25447366567365,2.553527458527,91966181.0147095,73.2070378513969,68.9258064012428,70.99880759454459,6447733885887.0,0.736457736656965,63.57575107331571,14.9897175842114,20.1316762640582,6348935795377.0,3.44052265265317,56.905909501460506,20.2533862916267,22.9193704743542,69.1712662558264,1.21513321894518,6399549169.25,3.0,6.0,3161376987.25,49.415441505576055,0.133128850367413,1111823.75476107,6.0,94556893.9053345,79.4734503398525,71.599074726593,3236376515.5,50.584558494424,2.295673862512765
Low income,2.9377094575501,93.9034222390912,34.621143070812394,7.768181434837639,4.60430325268313,12509460.0,65.4104671518586,61.595391011691206,63.4963387504082,59338688959.0,4.53084649793539,34.6527009841215,21.463610486655103,32.536885530580804,121996476098.0,6.8812513560684,31.148604877367,22.0594836963268,37.41485308325,52.066802803638204,2.6168673595576504,659891276.0,3.0,6.0,441407265.5,66.89365797042291,1.987366709594005,5307.82,6.0,12870115.0,67.3903196685464,59.5328623167688,218484010.5,33.1063420295771,3.912549252248275
Lower middle income,3.11608823614492,42.353723521860296,22.1900579062998,7.30101970071092,2.7650305058467297,21916544.9990845,70.1780611993155,66.7864567202627,68.42246908681561,1133481721905.0,1.46520395906251,57.2463859083085,20.4562628506887,21.6320667957652,1534728816757.0,1.70971918152796,50.942428778187,28.1261831662637,27.1244168760283,131.060701635225,1.43588014628901,2892880578.0,3.0,6.0,1751649769.5,60.55205010448785,0.653060314818973,213355.474790202,7.0,22578754.0615845,74.4193388186646,67.0641822012818,1141230808.5,39.447949895512146,2.66137562528489
Luxembourg,5.4732729244824405,4.6038,10.3,7.1,1.38,2430.0,84.6,80.1,82.2951219512195,16342177359.0,0.5689494304061911,91.1270249970612,2.15714883185903,8.30402557253264,24037853364.0,0.135142450151773,95.261879325274,2.5562235766037302,4.60297822457421,250.18518518518502,1.9373727715425249,613923.0,3.0,6.0,54619.5,8.898000000000005,-0.811276981782628,869.1,7.0,2590.0,92.7759516,87.9608526,559303.5,91.102,2.209977924818855
Madagascar,2.08,107.7374,32.657,6.055,4.077,581800.0,68.301,65.077,66.681,2972100048.0,0.236501728961977,69.3194316384601,7.98750052710204,20.8886501454678,3904622940.0,3.14429602772349,42.187444660149396,27.135755187669897,45.46527230104321,45.1398556204881,2.66292670131301,26615837.5,3.0,5.0,16626794.5,62.474,1.596949938346325,127.41,7.0,587295.0,71.4444808,64.20692439999999,9989043.0,37.525999999999996,4.463260067078965
Malawi,4.622469692857861,132.0948,34.118,6.597,4.209,94280.0,66.937,60.651,63.798,958131820.0,0.0,45.901030611842096,5.71199284457539,20.056036757029897,2441456842.0,0.16066620275731303,40.089278833952896,14.6545192544509,29.5288786431884,192.440761561307,2.641146240561615,18386031.0,3.0,6.0,15249914.0,82.9445,2.3642230982094548,231.21,6.0,118480.0,68.2307908,54.095794,3136117.0,17.055500000000002,3.9986464620174753
Malaysia,4.3902261282532,13.4668,16.752,5.09,2.001,328550.0,78.167,74.075,75.997,247365000000.0,0.0145119689527621,60.665691092919396,28.6072627275484,10.7125342105795,217909000000.0,0.0916391787397492,58.424242861010796,33.637180136203604,7.8469378240458205,95.9628214883579,1.33978615000378,31739181.0,2.0,6.0,7514760.5,23.6785,-1.0800798954054698,23661.33,6.0,330345.0,86.78957659999999,76.5990742,24224420.5,76.3215,2.102689513448575
Maldives,4.3919211973759005,7.4138,14.199000000000002,2.8139999999999996,1.87,300.0,80.499,77.229,78.627,181646782.0,0.0249820005068958,54.2059798229731,39.02406209431221,39.6296869162262,2959822217.0,0.00128818547887804,48.7319938919156,31.171985050344,35.6608093532666,1718.9866666666699,3.36437113761226,523324.5,3.0,7.0,313858.0,59.977000000000004,2.651589272980415,7.44,5.0,300.0,92.009968,87.348076,209466.5,40.022999999999996,4.44211699659577
Mali,3.7978079749381,166.8668,41.543,9.686,5.877000000000001,1220190.0,59.648999999999994,58.137,58.893,1991736768.0,5.59812932067135e-05,55.3600903349895,2.3351405540754704,11.7362773412435,4622865048.0,0.0872541153184881,33.5319245512183,15.814932826479499,26.76133467351,15.635015858186,3.00227516963476,19367860.5,3.0,6.0,11087743.5,57.254,1.64563554198434,90.37,6.0,1240190.0,59.4792082,56.37186260000001,8280117.0,42.746,4.848829078548695
Malta,4.7495955095544495,12.4966,9.2,7.6,1.23,320.0,84.6,80.4,82.44878048780491,3011887023.0,5.153794940335651,79.7667939950482,2.9373032694925203,15.079411064616199,6322927523.0,1.8957294000916898,83.551913837112,5.266599162946,14.552356762796302,1514.46875,3.571695601902135,493641.5,2.0,6.0,26431.5,5.355000000000005,2.34567458850613,422.02,7.0,320.0,93.5954238,89.8119454,467210.0,94.64500000000001,3.6415122511112097
Mauritania,2.93,69.628,33.694,7.222,4.561,1030700.0,66.292,63.082,64.704,1692734435.0,1.02553003241764,30.8163482241678,38.2541246642744,42.1442801215301,3962854429.0,0.211562931473,76.42285280118729,8.53329709830732,21.860593481820302,4.27216357815077,2.7608573392737847,4464507.5,6.0,6.0,2049422.5,45.9105,0.9445219141120307,20.32,7.0,1030700.0,69.3147068,62.620213199999995,2415085.0,54.0895,4.329027541207905
Mauritius,4.77,25.2786,10.2,8.5,1.41,2030.0,77.72,71.27,74.4163414634146,2001234779.0,0.0528675101543396,68.02858011893471,6.879416220659231,10.1702789265787,5680539858.0,0.00309819144657782,41.792044142717096,23.2672044037967,46.4520286620969,623.30197044335,0.043393655078087554,1265507.0,3.0,6.0,749439.5,59.2205,0.10675212669033604,126.94,7.0,2040.0,84.8167168,72.27944699999999,516067.5,40.7795,-0.04852483912930415
Mexico,4.8759959384204405,59.4542,17.602,6.01,2.129,1943950.0,77.844,72.118,74.992,450685000000.0,0.187524767853379,92.0922298279286,1.9030560147331297,3.3757242863640897,492161000000.0,0.13837053321982,71.2475469409401,23.345601394665604,25.9962804773235,64.9146264050001,1.108891640685715,126883158.5,6.0,6.0,24994985.0,19.7,-0.3450157347306375,16345.64,6.0,1964375.0,84.1076902,73.315318,101888173.5,80.30000000000001,1.468818989949465
Middle East & North Africa,5.15373456635313,39.7044596608902,22.5785254425021,4.9044969792897195,2.80894791850673,11223466.007842999,75.909548553237,72.44130402469071,74.0889092566827,1125372254559.0,11.327271919721598,50.923483053665,16.015581045102998,36.6725301461005,905330558986.0,2.2569982995919102,56.903113685016606,18.0896396437152,39.254980710697,39.9977120870057,1.73586693477097,452810183.0,3.0,6.0,156098975.5,34.4746996097569,0.820520160776908,119302.31,6.0,11370619.992217999,84.89608402385899,78.7487023143093,296711207.5,65.5253003902431,2.2242246231305645
Middle East & North Africa (IDA & IBRD countries),4.298250899436931,43.497200602414,23.563310647762197,5.224604534467151,2.8784472651793,8635068.0078125,75.5147772633565,71.75578664698159,73.5836428053412,308964445319.0,1.91444668621754,55.2544722586893,16.3709609067725,38.9346252824653,336517318550.0,4.9190898906263705,52.0338921463215,16.4256875135498,38.8679342794555,43.8129297485221,1.689584535409535,381549704.0,2.0,6.0,146622746.0,38.42953326790565,0.8616283335532626,88542.52,6.0,8769211.9921875,84.4596369962709,77.3212644944502,234926958.0,61.57046673209436,2.2133179669907648
Middle East & North Africa (excluding high income),4.298250899436931,43.6236748642431,23.631551476562,5.20355953137388,2.88716484758457,8641088.0078125,75.5157284035313,71.76187748196591,73.5873582148883,310120063643.0,1.9073127728391999,55.391628875630595,16.3110743067661,38.793845646986,343063976061.0,4.8277728845698,52.4519085577217,16.2537897704203,38.537818743607104,44.3111694561864,1.699859794607085,386176900.5,2.0,6.0,147719219.0,38.2530260541952,0.8655025545787116,88918.47,6.0,8775231.9921875,84.45609426771341,77.3296679415204,238457681.5,61.7469739458048,2.2237492385126805
Middle income,2.93716656388456,38.35969579322779,17.995226569527,7.19587500797273,2.3351777450964,79456721.0147095,74.1109199273252,69.7491841229152,71.85461439774879,6388395196928.0,0.700521170922768,63.849680592971296,14.9284034984702,20.014186822069,6226939319279.0,3.36485186177261,57.4723812520296,20.2136653979436,22.600576193328198,71.8641486028969,1.0564080003231302,5739657893.25,4.0,6.0,2719969721.75,47.405366588415,-0.1614609042783285,1106516.9899547,6.0,81686778.9053345,80.63196057207641,72.705435689679,3017892505.0,52.594633411585,2.18054123872017
Moldova,4.6431517466375,22.1802,10.1,11.61,1.262,32890.0,76.074,67.53,71.808,2710622775.0,2.18220493628074,42.363684965349,1.8298389749197,3.8886096203482206,5763741727.0,0.6152323382896789,38.402042645864,11.6376242338868,13.691157417817399,94.14165534538616,-1.80187045583626,2681843.0,6.0,4.0,1537311.0,57.3225,-1.9491771712378152,210.37,7.0,33850.0,83.047529,63.694814199999996,1144532.0,42.6775,-1.603723239816635
Mongolia,4.33273585715949,31.4384,24.131,6.316,2.895,1553560.0,73.961,65.631,69.689,7011763890.0,0.0,5.447472932520549,93.0144560101552,1.53807105732421,5874627097.0,0.000991943812569767,30.301560551971804,36.2489100131559,33.448537491059696,2.0406086665465097,1.757381538659795,3197687.5,4.0,5.0,1007450.0,31.506,1.4721161425498102,140.85,7.0,1564120.0,79.3633214,59.3173236,2190237.5,68.494,1.8888476229915598
Morocco,5.2,30.680999999999997,18.937,5.06,2.415,446300.0,77.668,75.19,76.453,27642784355.0,2.4369715125247597,73.03100441236279,1.21083687048862,22.1780840608088,50733294709.0,0.38828114186137197,69.4161829583533,11.1350836928749,26.8728802952777,80.72851893345279,1.235922947121935,36250453.5,5.0,6.0,13512301.5,37.2765,-0.2102894853199885,5056.77,6.0,446550.0,88.57280420000001,86.225374,22738152.0,62.7235,2.10542728718271
